Id	Code	Name	Standard Class	Domain	Vocab	Validity	Concept
37547225	C67347	GPL U	Unit	Unit	CDISC	Valid	Non-standard
37547226	C198375	10^4 copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37547227	C186221	GPS U/mL	Unit	Unit	CDISC	Valid	Non-standard
37547228	C124460	TRANSDUCING UNIT	Unit	Unit	CDISC	Valid	Non-standard
37547229	C198394	lton_av	Unit	Unit	CDISC	Valid	Non-standard
37547230	C67348	MPL U	Unit	Unit	CDISC	Valid	Non-standard
37547231	C201345	Biomedical Concept	Unit	Unit	CDISC	Valid	Non-standard
37547232	C69441	DROP	Unit	Unit	CDISC	Valid	Non-standard
37547233	C69110	L/day	Unit	Unit	CDISC	Valid	Non-standard
37547234	C73775	U/g/h	Unit	Unit	CDISC	Valid	Non-standard
37547235	C73750	mL/cage	Unit	Unit	CDISC	Valid	Non-standard
37547236	C69160	L/h	Unit	Unit	CDISC	Valid	Non-standard
37547237	C198379	10^5 IU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547238	C122212	mg2/dL2	Unit	Unit	CDISC	Valid	Non-standard
37547239	C70529	Ci/kg	Unit	Unit	CDISC	Valid	Non-standard
37547240	C198387	10^9 IU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547241	C67279	kHz	Unit	Unit	CDISC	Valid	Non-standard
37547242	C105519	10^3/L	Unit	Unit	CDISC	Valid	Non-standard
37547243	C198380	10^6/kg	Unit	Unit	CDISC	Valid	Non-standard
37547244	C117969	dpm/mg	Unit	Unit	CDISC	Valid	Non-standard
37547245	C71199	PFU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547246	C122210	kg/mol	Unit	Unit	CDISC	Valid	Non-standard
37547247	C187982	g/m2*h	Unit	Unit	CDISC	Valid	Non-standard
37547248	C117971	GPL U/mL	Unit	Unit	CDISC	Valid	Non-standard
37547249	C67306	ng/mL	Unit	Unit	CDISC	Valid	Non-standard
37547250	C70575	Roentgen	Unit	Unit	CDISC	Valid	Non-standard
37547251	C127805	MET	Unit	Unit	CDISC	Valid	Non-standard
37547252	C73776	U/g/min	Unit	Unit	CDISC	Valid	Non-standard
37547253	C170634	days/month	Unit	Unit	CDISC	Valid	Non-standard
37547254	C70527	GBq/mg	Unit	Unit	CDISC	Valid	Non-standard
37547255	C122202	APL U	Unit	Unit	CDISC	Valid	Non-standard
37547256	C68899	10^3 CFU/g	Unit	Unit	CDISC	Valid	Non-standard
37547257	C114239	PIXELS/in	Unit	Unit	CDISC	Valid	Non-standard
37547258	C85758	nmol/min	Unit	Unit	CDISC	Valid	Non-standard
37547259	C67402	mg/m2	Unit	Unit	CDISC	Valid	Non-standard
37547260	C85708	umol/min	Unit	Unit	CDISC	Valid	Non-standard
37547261	C71195	10^3 organisms/mL	Unit	Unit	CDISC	Valid	Non-standard
37547262	C73777	U/kg/day	Unit	Unit	CDISC	Valid	Non-standard
37547263	C68876	ELISA unit/dose	Unit	Unit	CDISC	Valid	Non-standard
37547264	C42552	Farad	Unit	Unit	CDISC	Valid	Non-standard
37547265	C127808	mL/beat	Unit	Unit	CDISC	Valid	Non-standard
37547266	C68906	m2/s	Unit	Unit	CDISC	Valid	Non-standard
37547267	C71175	uV	Unit	Unit	CDISC	Valid	Non-standard
37547268	C116242	mmol/min/kPa	Unit	Unit	CDISC	Valid	Non-standard
37547269	C68667	deg	Unit	Unit	CDISC	Valid	Non-standard
37547270	C67324	mV	Unit	Unit	CDISC	Valid	Non-standard
37547271	C68891	mol/mL	Unit	Unit	CDISC	Valid	Non-standard
37547272	C98755	mL/cm H2O	Unit	Unit	CDISC	Valid	Non-standard
37547273	C122217	nmol BCE/nmol	Unit	Unit	CDISC	Valid	Non-standard
37547274	C67314	MHz	Unit	Unit	CDISC	Valid	Non-standard
37547275	C98760	10^6 RNA copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37547276	C70502	DAgU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547277	C70531	Ci/mg	Unit	Unit	CDISC	Valid	Non-standard
37547278	C189642	ARMOUR UNIT	Unit	Unit	CDISC	Valid	Non-standard
37547279	C68901	10^9 CFU/g	Unit	Unit	CDISC	Valid	Non-standard
37547280	C70528	Ci/g	Unit	Unit	CDISC	Valid	Non-standard
37547281	C67268	10^6 PFU	Unit	Unit	CDISC	Valid	Non-standard
37547282	C42553	Sv	Unit	Unit	CDISC	Valid	Non-standard
37547283	C184715	10^5/kg	Unit	Unit	CDISC	Valid	Non-standard
37547284	C184713	m*%	Unit	Unit	CDISC	Valid	Non-standard
37547285	C100897	10^3 copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37547286	C68887	fmol/L	Unit	Unit	CDISC	Valid	Non-standard
37547287	C73686	Absorbance U	Unit	Unit	CDISC	Valid	Non-standard
37547288	C198374	10^3 IU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547289	C122211	mAnson U/mL	Unit	Unit	CDISC	Valid	Non-standard
37547290	C158295	Gy/h	Unit	Unit	CDISC	Valid	Non-standard
37547291	C73765	mPa	Unit	Unit	CDISC	Valid	Non-standard
37547292	C130046	Ejaculate U	Unit	Unit	CDISC	Valid	Non-standard
37547293	C122203	cd*s/m2	Unit	Unit	CDISC	Valid	Non-standard
37547294	C71169	MBq/uL	Unit	Unit	CDISC	Valid	Non-standard
37547295	C67441	RNA copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37547296	C105522	U/g Hb	Unit	Unit	CDISC	Valid	Non-standard
37547297	C181551	10^5 CFU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547298	C64693	cGy	Unit	Unit	CDISC	Valid	Non-standard
37547299	C70506	tuberculin unit/mL	Unit	Unit	CDISC	Valid	Non-standard
37547300	C198376	10^4 IU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547301	C67255	10^9/L	Unit	Unit	CDISC	Valid	Non-standard
37547302	C70522	Bq/g	Unit	Unit	CDISC	Valid	Non-standard
37547303	C67471	mEq/day	Unit	Unit	CDISC	Valid	Non-standard
37547304	C114240	%/min	Unit	Unit	CDISC	Valid	Non-standard
37547305	C92613	nmol/mL/min	Unit	Unit	CDISC	Valid	Non-standard
37547306	C71185	100 IU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547307	C161489	ms2	Unit	Unit	CDISC	Valid	Non-standard
37547308	C191362	nm/min	Unit	Unit	CDISC	Valid	Non-standard
37547309	C71190	10^3 organisms/g	Unit	Unit	CDISC	Valid	Non-standard
37547310	C158293	10^4 CFU	Unit	Unit	CDISC	Valid	Non-standard
37547311	C48460	cm2	Unit	Unit	CDISC	Valid	Non-standard
37547312	C67405	uIU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547313	C176381	min/day	Unit	Unit	CDISC	Valid	Non-standard
37547314	C73728	ug/animal	Unit	Unit	CDISC	Valid	Non-standard
37547315	C48155	g	Unit	Unit	CDISC	Valid	Non-standard
37547316	C132480	mMU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547317	C73774	U/g/day	Unit	Unit	CDISC	Valid	Non-standard
37547318	C67407	umol/dL	Unit	Unit	CDISC	Valid	Non-standard
37547319	C67318	mOsm	Unit	Unit	CDISC	Valid	Non-standard
37547320	C105483	damol/L	Unit	Unit	CDISC	Valid	Non-standard
37547321	C70571	uCi/kg	Unit	Unit	CDISC	Valid	Non-standard
37547322	C198373	10^10 vp/mL	Unit	Unit	CDISC	Valid	Non-standard
37547323	C69087	cL	Unit	Unit	CDISC	Valid	Non-standard
37547324	C189643	mkat/L	Unit	Unit	CDISC	Valid	Non-standard
37547325	C68903	10^3 CFU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547326	C70510	nkat/L	Unit	Unit	CDISC	Valid	Non-standard
37547327	C68896	10^6 CFU	Unit	Unit	CDISC	Valid	Non-standard
37547328	C71176	cycle/min	Unit	Unit	CDISC	Valid	Non-standard
37547329	C124474	vp/mL	Unit	Unit	CDISC	Valid	Non-standard
37547330	C42571	m/s	Unit	Unit	CDISC	Valid	Non-standard
37547331	C48505	L	Unit	Unit	CDISC	Valid	Non-standard
37547332	C54711	atm	Unit	Unit	CDISC	Valid	Non-standard
37547333	C71173	uCi/L	Unit	Unit	CDISC	Valid	Non-standard
37547334	C73783	U/m2/day	Unit	Unit	CDISC	Valid	Non-standard
37547335	C70530	Ci/ug	Unit	Unit	CDISC	Valid	Non-standard
37547336	C94908	Hounsfield Unit	Unit	Unit	CDISC	Valid	Non-standard
37547337	C102407	dB	Unit	Unit	CDISC	Valid	Non-standard
37547338	C69112	ppth	Unit	Unit	CDISC	Valid	Non-standard
44777555	%{calc}	percent calculated	Unit	Unit	UCUM	Valid	Standard
44777556	/(24.h)	per 24 hours	Unit	Unit	UCUM	Valid	Standard
44777557	/h	per hour	Unit	Unit	UCUM	Valid	Standard
44777558	/m3	per cubic meter	Unit	Unit	UCUM	Valid	Standard
44777559	/w	per week	Unit	Unit	UCUM	Valid	Standard
44777560	/y	per year	Unit	Unit	UCUM	Valid	Standard
44777561	[arb'U]/L	arbitrary unit per liter	Unit	Unit	UCUM	Valid	Standard
44777562	[beth'U]/mL	Bethesda unit per milliliter	Unit	Unit	UCUM	Valid	Standard
44777563	[FiU]	fluorescence intensity unit	Unit	Unit	UCUM	Valid	Standard
44777564	[iU]/(24.h)	international unit per 24 hours	Unit	Unit	UCUM	Valid	Standard
44777565	[LIV]	lyme index value	Unit	Unit	UCUM	Valid	Standard
44777566	[score]	score	Unit	Unit	UCUM	Valid	Standard
44777567	[U]/(24.h)	unit per 24 hours	Unit	Unit	UCUM	Valid	Standard
44777568	[U]/dL	unit per deciliter	Unit	Unit	UCUM	Valid	Standard
44777569	{cells}/L	cells per liter	Unit	Unit	UCUM	Valid	Standard
44777570	{copies}/L	copies per liter	Unit	Unit	UCUM	Valid	Standard
44777571	{RBC}/[HPF]	red blood cells per high power field	Unit	Unit	UCUM	Valid	Standard
44777572	{relative'to'H2O}	relative to H2O	Unit	Unit	UCUM	Valid	Standard
44777573	{relative'to'saline}	relative to saline	Unit	Unit	UCUM	Valid	Standard
44777574	{WBC}/[HPF]	white blood cells per high power field	Unit	Unit	UCUM	Valid	Standard
44777575	10*12.{cells}/L	trillion cells per liter	Unit	Unit	UCUM	Valid	Standard
44777576	10*3(rbc)	thousand red blood cells	Unit	Unit	UCUM	Valid	Standard
44777577	10*-3.[iU]	milli-international unit	Unit	Unit	UCUM	Valid	Standard
44777578	10*-3.[U]/L	milliunit per liter	Unit	Unit	UCUM	Valid	Standard
44777579	10*3.[UA]/L	thousand allergen-specific IgE antibody units per liter	Unit	Unit	UCUM	Valid	Standard
44777580	10*3.{cells}/L	thousand cells per liter	Unit	Unit	UCUM	Valid	Standard
44777581	10*3.{copies}/L	thousand copies per liter	Unit	Unit	UCUM	Valid	Standard
44777582	10*-3.eq/(24.h)	milliequivalent per 24 hours	Unit	Unit	UCUM	Valid	Standard
44777583	10*-6.[iU]/L	micro-international unit per liter	Unit	Unit	UCUM	Valid	Standard
44777584	10*-6.[U]/{spec}	microunit per specimen	Unit	Unit	UCUM	Valid	Standard
44777585	10*6.[UA]/L	million allergen-specific IgE antibody units per liter	Unit	Unit	UCUM	Valid	Standard
44777586	10*6.{cells}/L	million cells per liter	Unit	Unit	UCUM	Valid	Standard
44777587	10*6.{copies}/L	million copies per liter	Unit	Unit	UCUM	Valid	Standard
44777588	10*9.{cellls}/L	billion cells per liter	Unit	Unit	UCUM	Valid	Standard
44777589	10*9.{copies}/L	billion copies per liter	Unit	Unit	UCUM	Valid	Standard
44777590	cm[H2O]	centimeter watercolumn	Unit	Unit	UCUM	Valid	Standard
44777591	dB	Decibel	Unit	Unit	UCUM	Valid	Standard
44777592	fg/L	femtogram per liter	Unit	Unit	UCUM	Valid	Standard
44777593	g/(12.h)	gram per 12 hours	Unit	Unit	UCUM	Valid	Standard
44777594	g/h	gram per hour	Unit	Unit	UCUM	Valid	Standard
44777595	g/mol	gram per mole	Unit	Unit	UCUM	Valid	Standard
44777596	g{creat}	gram of creatinine	Unit	Unit	UCUM	Valid	Standard
44777597	g{HGB}	gram of hemoglobin	Unit	Unit	UCUM	Valid	Standard
44777598	g{tot'nit}	gram of total nitrate	Unit	Unit	UCUM	Valid	Standard
44777599	g{tot'prot}	gram of total protein	Unit	Unit	UCUM	Valid	Standard
44777600	g{wet'tis}	gram or wet tissue	Unit	Unit	UCUM	Valid	Standard
44777601	kat/L	katal per liter	Unit	Unit	UCUM	Valid	Standard
44777602	kPa	kilopascal	Unit	Unit	UCUM	Valid	Standard
44777603	L/h	liter per hour	Unit	Unit	UCUM	Valid	Standard
44777604	L/L	liter per liter	Unit	Unit	UCUM	Valid	Standard
44777605	lg({cells})/mL	log cells per milliliter	Unit	Unit	UCUM	Valid	Standard
44777606	m/s	meter per second	Unit	Unit	UCUM	Valid	Standard
44777607	m/s2	meter per square second	Unit	Unit	UCUM	Valid	Standard
44777608	mg/g{dry'wt}	milligram per gram dry weight	Unit	Unit	UCUM	Valid	Standard
44777609	mg/g{wet'wt}	milligram per gram wet weight	Unit	Unit	UCUM	Valid	Standard
44777610	mg/h	milligram per hour	Unit	Unit	UCUM	Valid	Standard
44777611	mg/min	milligram per minute	Unit	Unit	UCUM	Valid	Standard
44777612	mg/mmol	milligram per millimole	Unit	Unit	UCUM	Valid	Standard
44777613	mL/h	milliliter per hour	Unit	Unit	UCUM	Valid	Standard
44777614	mL/s	milliliter per second	Unit	Unit	UCUM	Valid	Standard
44777615	mmol/{spec}	millimole per specimen	Unit	Unit	UCUM	Valid	Standard
44777616	mmol/g{dry'wt}	millimole per gram of wet weight	Unit	Unit	UCUM	Valid	Standard
44777617	mmol/g{wet'wt}	millimole per gram of dry weight	Unit	Unit	UCUM	Valid	Standard
44777618	mmol/mmol	millimole per millimole	Unit	Unit	UCUM	Valid	Standard
44777619	mmol/mmol{creat}	millimole per millimole of creatinine	Unit	Unit	UCUM	Valid	Standard
44777620	mmol/mol{HGB}	millimole per mole of hemoglobin	Unit	Unit	UCUM	Valid	Standard
44777621	mol/s	mole per second	Unit	Unit	UCUM	Valid	Standard
44777622	mPa.s	millipascal second	Unit	Unit	UCUM	Valid	Standard
44777623	mPas	millipascal	Unit	Unit	UCUM	Valid	Standard
44777624	ng/(24.h)	nanogram per 24 hours	Unit	Unit	UCUM	Valid	Standard
44777625	ng/mg{creat}	nanogram per milligram of creatinine	Unit	Unit	UCUM	Valid	Standard
44777626	nkat	nanokatal	Unit	Unit	UCUM	Valid	Standard
44777627	nmol/(24.h)	nanomole per 24 hours	Unit	Unit	UCUM	Valid	Standard
44777628	nmol/10*9.{platelets}	nanomole per billion platelets	Unit	Unit	UCUM	Valid	Standard
44777629	nmol/h/g	nanomole per hour and gram	Unit	Unit	UCUM	Valid	Standard
44777630	nmol/h/L	nanomole per hour and liter	Unit	Unit	UCUM	Valid	Standard
44777631	nmol/h/mL	nanomole per hour and milliliter	Unit	Unit	UCUM	Valid	Standard
44777632	nmol/h/mL{RBC}	nanomole per hour and milliliter red blood cells	Unit	Unit	UCUM	Valid	Standard
44777633	nmol/kg	nanomole per kilogram	Unit	Unit	UCUM	Valid	Standard
44777634	nmol/mg{creat}	nanomole per milligram of creatinine	Unit	Unit	UCUM	Valid	Standard
44777635	nmol/min/mL	nanomole per minute and milliliter	Unit	Unit	UCUM	Valid	Standard
44777636	nmol/mol{creat}	nanomole per mole of creatinine	Unit	Unit	UCUM	Valid	Standard
44777637	nmol/s	nanomole per second	Unit	Unit	UCUM	Valid	Standard
44777638	pg/uL	picogram per microliter	Unit	Unit	UCUM	Valid	Standard
44777639	pkat	picokatal	Unit	Unit	UCUM	Valid	Standard
44777640	pmol/(24.h)	picomole per 24 hours	Unit	Unit	UCUM	Valid	Standard
44777641	pmol/g{HGB}	picomole per gram hemoglobin	Unit	Unit	UCUM	Valid	Standard
44777642	pmol/h/mg{HGB}	picomole per hour and milligram of hemoglobin	Unit	Unit	UCUM	Valid	Standard
44777643	pmol/kg	picomole per kilogram	Unit	Unit	UCUM	Valid	Standard
44777644	ug/g{wet'wt}	microgram per gram wet weight	Unit	Unit	UCUM	Valid	Standard
44777645	ug/h	microgram per hour	Unit	Unit	UCUM	Valid	Standard
44777646	ug/mmol{creat}	microgram per millimole of creatinine	Unit	Unit	UCUM	Valid	Standard
44777647	ukat	microkatal	Unit	Unit	UCUM	Valid	Standard
44777648	umol/g{dry'wt}	micromole per gram of dry weight	Unit	Unit	UCUM	Valid	Standard
44777649	umol/g{wet'wt}	micromole per gram of wet weight	Unit	Unit	UCUM	Valid	Standard
44777650	umol/h/g{HGB}	micromole per hour and gram of hemoglobin	Unit	Unit	UCUM	Valid	Standard
44777651	umol/h/g{prot}	micromole per hour and gram of protein	Unit	Unit	UCUM	Valid	Standard
44777652	umol/h/L	micromole per hour and liter	Unit	Unit	UCUM	Valid	Standard
44777653	umol/h/mL	micromole per hour and milliliter	Unit	Unit	UCUM	Valid	Standard
44777654	umol/kg	micromole per kilogram	Unit	Unit	UCUM	Valid	Standard
44777655	umol/min	micromole per minute	Unit	Unit	UCUM	Valid	Standard
44777656	umol/mmol	micromole per millimole	Unit	Unit	UCUM	Valid	Standard
44777657	umol/mol{HGB}	micromole per mole of hemoglobin	Unit	Unit	UCUM	Valid	Standard
44777658	/mo	per month	Unit	Unit	UCUM	Valid	Standard
44777659	/s	per second	Unit	Unit	UCUM	Valid	Standard
44777660	10*9	billion	Unit	Unit	UCUM	Valid	Standard
44777661	3.mo	trimester	Unit	Unit	UCUM	Valid	Standard
44777662	cm3	cubic centimeter	Unit	Unit	UCUM	Valid	Standard
44777663	mg{FEU}/L	milligram of fibrinogen equivalent unit per liter	Unit	Unit	UCUM	Valid	Standard
44777664	mL/(12.h)	milliliter per 12 hours	Unit	Unit	UCUM	Valid	Standard
44819154	mCi	millicurie	Unit	Unit	UCUM	Valid	Standard
45744809	{actuat}	Actuation	Unit	Unit	UCUM	Valid	Standard
45744810	{BAU}	bioequivalent allergenic unit	Unit	Unit	UCUM	Valid	Standard
45744811	{AU}	allergenic unit	Unit	Unit	UCUM	Valid	Standard
45744812	{cells}	cells	Unit	Unit	UCUM	Valid	Standard
45744813	{CU}	clinical unit	Unit	Unit	UCUM	Valid	Standard
45744814	{LFU}	limit of flocculation unit	Unit	Unit	UCUM	Valid	Standard
45744815	{bacteria}	bacteria	Unit	Unit	UCUM	Valid	Standard
45744816	{PNU}	protein nitrogen unit	Unit	Unit	UCUM	Valid	Standard
45890995	10*6.[U]/mL	Million unit per milliliter	Unit	Unit	UCUM	Valid	Standard
45890996	g/[dose]	gram per dose	Unit	Unit	UCUM	Valid	Standard
45890997	mg/[dose]	milligram per dose	Unit	Unit	UCUM	Valid	Standard
45890998	ug/[dose]	microgram per dose	Unit	Unit	UCUM	Valid	Standard
45890999	[U]/[dose]	unit per dose	Unit	Unit	UCUM	Valid	Standard
45891000	[App]	application	Unit	Unit	UCUM	Valid	Standard
45891001	g/[App]	gram per application	Unit	Unit	UCUM	Valid	Standard
45891002	mg/[App]	milligram per application	Unit	Unit	UCUM	Valid	Standard
45891003	[tb'U]/mL	tuberculin unit per milliliter	Unit	Unit	UCUM	Valid	Standard
45891004	mo{supply}	month supply	Unit	Unit	UCUM	Valid	Standard
45891005	wk{supply}	week supply	Unit	Unit	UCUM	Valid	Standard
45891006	[U]/[drop]	unit per drop	Unit	Unit	UCUM	Valid	Standard
45891007	MBq	Megabecquerel	Unit	Unit	UCUM	Valid	Standard
45891008	kBq	kilobecquerel	Unit	Unit	UCUM	Valid	Standard
45891009	{wt}%{vol}	weight percent volume	Unit	Unit	UCUM	Valid	Standard
45891010	{vol}%{vol}	volume percent volume	Unit	Unit	UCUM	Valid	Standard
45891011	{wt}%{wt}	weight percent weight	Unit	Unit	UCUM	Valid	Standard
45891012	{vol}%{wt}	volume percent weight	Unit	Unit	UCUM	Valid	Standard
45891013	mL/L	milliliter per liter	Unit	Unit	UCUM	Valid	Standard
45891014	mmol/mL	millimole per milliliter	Unit	Unit	UCUM	Valid	Standard
45891015	ug/{actuat}	microgram per actuation	Unit	Unit	UCUM	Valid	Standard
45891016	mg/{actuat}	milligram per actuation	Unit	Unit	UCUM	Valid	Standard
45891017	[U]/{actuat}	unit per actuation	Unit	Unit	UCUM	Valid	Standard
45891018	g/{actuat}	gram per actuation	Unit	Unit	UCUM	Valid	Standard
45891019	[iU]/mg	international unit per milligram	Unit	Unit	UCUM	Valid	Standard
45891021	mg/(16.h)	milligram per 16 hours	Unit	Unit	UCUM	Valid	Standard
45891022	mg/(72.h)	milligram per 72 hours	Unit	Unit	UCUM	Valid	Standard
45891023	ug/(72.h)	microgram per 72 hours	Unit	Unit	UCUM	Valid	Standard
45891024	{KIU}	Kallikrein inactivator unit	Unit	Unit	UCUM	Valid	Standard
45891025	nL/mL	nanoliter per milliliter	Unit	Unit	UCUM	Valid	Standard
45891026	[KIU]/mL	Kallikrein inactivator unit per milliliter	Unit	Unit	UCUM	Valid	Standard
45891027	ug/cm2	microgram per square centimeter	Unit	Unit	UCUM	Valid	Standard
45891028	GBq/mL	Gigabecquerel per milliliter	Unit	Unit	UCUM	Valid	Standard
45891029	uL/mL	microliter per milliliter	Unit	Unit	UCUM	Valid	Standard
45891030	[U]/mg	unit per milligram	Unit	Unit	UCUM	Valid	Standard
45891031	GBq	Gigabecquerel	Unit	Unit	UCUM	Valid	Standard
45891032	MBq/mL	Megabecquerel per milliliter	Unit	Unit	UCUM	Valid	Standard
45891033	mL/mL	milliliter per milliliter	Unit	Unit	UCUM	Valid	Standard
45891034	[U]/cm2	unit per square centimeter	Unit	Unit	UCUM	Valid	Standard
45891035	mL/g	milliliter per gram	Unit	Unit	UCUM	Valid	Standard
45891036	mg/cm2	milligram per square centimeter	Unit	Unit	UCUM	Valid	Standard
45891037	uL/g	microliter per gram	Unit	Unit	UCUM	Valid	Standard
45891038	kBq/mL	kilobecquerel per milliliter	Unit	Unit	UCUM	Valid	Standard
45956701	g/cm3	gram per cubical centimeter	Unit	Unit	UCUM	Valid	Standard
